SURVYEAR	FIPST	LEAID	TOTD912	EBS912	DRP912	TOTDPL	AFGEB	AFGR	TOTOHC
2008-09	35	3501800	0	30	0.0	8	11	72.7	0
2008-09	35	3501830	0	72	0.0	15	18	83.3	0
2008-09	35	3501860	-3	174	-3.0	42	56	75.0	0
2008-09	35	3501890	62	1050	5.9	201	334	60.2	0
2008-09	35	3501920	0	12	0.0	3	4	75.0	0
2008-09	35	3501950	5	107	4.7	21	36	58.3	0
2008-09	35	3501980	5	155	3.2	39	51	76.5	0
2008-09	35	3502010	5	189	2.6	6	61	9.8	0
2008-09	35	3502040	4	189	2.1	54	61	88.5	0
2008-09	35	3502070	19	676	2.8	121	176	68.8	0
2008-09	35	3502100	15	760	2.0	133	180	73.9	0
2008-09	35	3502130	0	65	0.0	14	18	77.8	0
2008-09	35	3502160	-3	139	-3.0	38	47	80.9	0
2008-09	35	3502190	30	390	7.7	69	119	58.0	4
2008-09	35	3502220	-3	60	-3.0	15	13	100.0	0
2008-09	35	3502250	226	2740	8.3	527	797	66.1	0
2008-09	35	3502280	0	33	0.0	3	3	100.0	0
2008-09	35	3502310	14	679	2.1	143	190	75.3	0
2008-09	35	3502340	-3	65	-3.0	18	17	100.0	0
2008-09	35	3502370	329	3342	9.8	640	1066	60.0	4
2008-09	35	3502400	-3	189	-3.0	8	51	15.7	0
2008-09	35	3502430	37	911	4.1	203	278	73.0	9
2008-09	35	3502460	19	566	3.4	116	163	71.2	5
2008-09	35	3502490	0	60	0.0	9	14	64.3	1
2008-09	35	3502520	61	980	6.2	202	279	72.4	3
2008-09	35	3502550	0	104	0.0	20	21	95.2	0
2008-09	35	3502580	0	183	0.0	39	44	88.6	0
2008-09	35	3502610	43	453	9.5	80	126	63.5	1
2008-09	35	3502640	25	309	8.1	53	98	54.1	0
2008-09	35	3502670	7	331	2.1	61	87	70.1	2
2008-09	35	3502730	-3	28	-3.0	27	19	100.0	0
2008-09	35	3502800	18	523	3.4	133	189	70.4	0
2008-09	36	3600001	8	302	2.6	66	86	76.7	6
2008-09	36	3600002	9	428	2.1	110	120	91.7	7
2008-09	36	3600003	4	212	1.9	50	62	80.6	2
2008-09	36	3600004	36	1133	3.2	238	310	76.8	6
2008-09	36	3600005	18	717	2.5	169	200	84.5	5
2008-09	36	3600006	-3	223	-3.0	55	65	84.6	8
2008-09	36	3600007	4	202	2.0	51	57	89.5	0
2008-09	36	3600008	54	1352	4.0	261	343	76.1	20
2008-09	36	3600009	18	597	3.0	147	171	86.0	9
2008-09	36	3600010	18	695	2.6	145	191	75.9	7
2008-09	36	3600011	10	562	1.8	133	170	78.2	7
2008-09	36	3600012	5	242	2.1	49	60	81.7	3
2008-09	36	3600013	15	774	1.9	167	211	79.1	7
2008-09	36	3600014	24	650	3.7	147	205	71.7	4
2008-09	36	3600015	16	440	3.6	111	121	91.7	1
2008-09	36	3600016	9	1095	0.8	272	306	88.9	5
2008-09	36	3600017	5	225	2.2	59	65	90.8	1
2008-09	36	3600018	4	278	1.4	75	89	84.3	2
2008-09	36	3600019	11	330	3.3	92	107	86.0	7
2008-09	36	3600020	5	359	1.4	94	96	97.9	5
2008-09	36	3600021	4	536	0.8	122	137	89.1	1
2008-09	36	3600023	12	466	2.6	108	126	85.7	3
2008-09	36	3600024	13	308	4.2	52	77	67.5	1
2008-09	36	3600025	0	394	0.0	85	94	90.4	0
2008-09	36	3600026	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600029	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600030	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600031	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600032	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600033	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600035	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600036	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600038	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600039	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600040	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600041	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600042	0	187	0.0	26	50	52.0	0
2008-09	36	3600044	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600045	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600046	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600047	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600048	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600049	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600053	44	471	9.3	44	98	44.9	1
2008-09	36	3600054	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600055	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600057	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600059	4	203	2.0	47	50	94.0	0
2008-09	36	3600060	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600061	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600063	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600064	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600066	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600067	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600068	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600070	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600071	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600072	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600073	-2	-2	-2.0	-2	51	-2.0	-2
2008-09	36	3600074	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600076	276	3795	7.3	681	545	100.0	17
2008-09	36	3600077	2759	38346	7.2	7360	7695	95.6	184
2008-09	36	3600078	708	10188	6.9	2091	1960	100.0	59
2008-09	36	3600079	200	3655	5.5	716	807	88.7	40
2008-09	36	3600080	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600081	250	3806	6.6	677	-2	-2.0	32
2008-09	36	3600082	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600083	244	4768	5.1	839	1018	82.4	47
2008-09	36	3600084	607	6156	9.8	970	1282	75.7	98
2008-09	36	3600085	1366	10779	12.7	1762	-2	-2.0	177
2008-09	36	3600086	636	8689	7.3	1325	1550	85.5	92
2008-09	36	3600087	1499	19612	7.6	3595	4527	79.4	177
2008-09	36	3600088	824	9933	8.3	1798	2482	72.4	125
2008-09	36	3600089	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600090	487	5003	9.7	852	1092	78.0	63
2008-09	36	3600091	376	11535	3.3	2148	2208	97.3	45
2008-09	36	3600092	511	5270	9.7	1017	1407	72.3	77
2008-09	36	3600094	437	3212	13.6	483	1068	45.2	75
2008-09	36	3600095	670	9491	7.1	1716	1942	88.4	75
2008-09	36	3600096	830	4598	18.0	825	-2	-2.0	88
2008-09	36	3600097	381	3293	11.6	521	613	85.0	21
2008-09	36	3600098	878	13631	6.4	2444	-2	-2.0	75
2008-09	36	3600099	564	16147	3.5	3657	3182	100.0	58
2008-09	36	3600100	717	13197	5.4	2751	-2	-2.0	53
2008-09	36	3600101	186	3632	5.1	615	763	80.6	40
2008-09	36	3600102	768	9231	8.3	1737	2267	76.6	59
2008-09	36	3600103	1023	17599	5.8	3536	-2	-2.0	116
2008-09	36	3600104	-3	221	-3.0	52	84	61.9	0
2008-09	36	3600105	-3	318	-3.0	44	67	65.7	0
2008-09	36	3600106	4	318	1.3	49	-2	-2.0	3
2008-09	36	3600107	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600108	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600109	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600110	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600111	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600112	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600113	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600114	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600115	5	644	0.8	88	-2	-2.0	0
2008-09	36	3600116	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600118	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600119	386	6850	5.6	993	1104	89.9	52
2008-09	36	3600120	662	7030	9.4	1062	-2	-2.0	85
2008-09	36	3600121	165	2032	8.1	305	359	85.0	31
2008-09	36	3600122	834	9240	9.0	1568	-2	-2.0	55
2008-09	36	3600123	1377	11953	11.5	1943	2837	68.5	96
2008-09	36	3600124	8	323	2.5	93	110	84.5	1
2008-09	36	3600125	15	1233	1.2	281	303	92.7	1
2008-09	36	3600126	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600127	-1	264	-1.0	-2	-2	-2.0	-2
2008-09	36	3600128	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600129	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600130	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600131	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600132	14	272	5.1	30	-2	-2.0	0
2008-09	36	3600133	-2	-2	-2.0	-2	-2	-2.0	5
2008-09	36	3600134	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600135	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600136	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600137	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600138	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600139	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600140	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600141	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600142	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600143	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600144	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600145	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600146	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600147	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600148	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600149	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600150	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600151	733	11548	6.3	2116	-2	-2.0	80
2008-09	36	3600152	821	12901	6.4	2273	-2	-2.0	122
2008-09	36	3600153	739	11424	6.5	2279	-2	-2.0	57
2008-09	36	3600154	-1	41	-1.0	7	-2	-2.0	6
2008-09	36	3600155	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600156	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600157	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600158	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600159	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600160	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600161	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600162	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600163	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600164	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600165	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600166	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600167	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600168	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600169	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600170	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600171	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600172	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600173	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600943	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600944	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600945	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600946	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600947	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600948	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600949	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600950	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600951	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600952	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600953	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600954	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600955	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600956	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600957	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600958	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600959	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600960	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600961	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600962	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600963	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600964	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600965	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600966	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600967	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600968	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600969	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600970	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3600971	27	2038	1.3	480	-2	-2.0	12
2008-09	36	3600972	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3602300	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3602310	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3602340	15	644	2.3	137	186	73.7	6
2008-09	36	3602370	6	353	1.7	92	100	92.0	3
2008-09	36	3602400	6	207	2.9	43	57	75.4	4
2008-09	36	3602430	15	502	3.0	133	150	88.7	1
2008-09	36	3602460	195	2697	7.2	421	829	50.8	48
2008-09	36	3602520	17	788	2.2	175	210	83.3	4
2008-09	36	3602550	11	667	1.6	163	163	100.0	5
2008-09	36	3602580	12	340	3.5	58	81	71.6	1
2008-09	36	3602670	-3	206	-3.0	42	53	79.2	5
2008-09	36	3602700	4	215	1.9	56	65	86.2	1
2008-09	36	3602730	7	643	1.1	145	156	92.9	8
2008-09	36	3602820	10	498	2.0	93	141	66.0	6
2008-09	36	3602880	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3602920	9	912	1.0	214	228	93.9	1
2008-09	36	3602940	49	839	5.8	219	261	83.9	10
2008-09	36	3602970	65	1218	5.3	190	314	60.5	10
2008-09	36	3603000	0	43	0.0	7	10	70.0	0
2008-09	36	3603030	-3	128	-3.0	36	39	92.3	1
2008-09	36	3603060	-3	115	-3.0	29	38	76.3	2
2008-09	36	3603180	3	759	0.3	180	195	92.3	1
2008-09	36	3603210	4	248	1.6	67	72	93.1	3
2008-09	36	3603240	0	206	0.0	36	46	78.3	4
2008-09	36	3603270	94	3462	2.7	769	891	86.3	20
2008-09	36	3603420	4	585	0.7	137	147	93.2	2
2008-09	36	3603480	53	1402	3.8	303	435	69.7	12
2008-09	36	3603630	8	230	3.5	61	69	88.4	2
2008-09	36	3603660	-3	354	-3.0	88	96	91.7	1
2008-09	36	3603720	7	580	1.2	145	149	97.3	0
2008-09	36	3603810	8	303	2.6	74	83	89.2	1
2008-09	36	3603840	36	1752	2.0	408	437	93.4	10
2008-09	36	3603870	14	1966	0.7	449	525	85.5	11
2008-09	36	3603930	22	1434	1.5	295	368	80.2	14
2008-09	36	3603960	6	350	1.7	85	95	89.5	0
2008-09	36	3603990	21	730	2.9	173	233	74.2	8
2008-09	36	3604050	31	633	4.9	139	160	86.9	7
2008-09	36	3604080	47	1943	2.4	441	522	84.5	7
2008-09	36	3604110	-3	733	-3.0	172	182	94.5	2
2008-09	36	3604140	58	1104	5.2	213	277	76.9	8
2008-09	36	3604200	-3	312	-3.0	67	72	93.1	0
2008-09	36	3604290	16	683	2.3	148	181	81.8	5
2008-09	36	3604350	-3	138	-3.0	39	48	81.3	0
2008-09	36	3604370	-3	197	-3.0	47	57	82.5	1
2008-09	36	3604410	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3604530	-3	250	-3.0	65	74	87.8	0
2008-09	36	3604590	-2	-2	-2.0	1	-1	-1.0	1
2008-09	36	3604620	15	286	5.2	67	88	76.1	5
2008-09	36	3604650	19	374	5.1	99	106	93.4	0
2008-09	36	3604710	10	1653	0.6	389	430	90.5	2
2008-09	36	3604740	-1	1031	-1.0	257	249	100.0	0
2008-09	36	3604757	-3	156	-3.0	33	43	76.7	4
2008-09	36	3604758	-2	-2	-2.0	-2	9	-2.0	3
2008-09	36	3604870	65	1690	3.8	328	452	72.6	28
2008-09	36	3604920	-3	362	-3.0	88	90	97.8	2
2008-09	36	3605010	-3	105	-3.0	22	24	91.7	1
2008-09	36	3605040	11	467	2.4	101	126	80.2	2
2008-09	36	3605220	5	91	5.5	26	33	78.8	3
2008-09	36	3605280	94	4770	2.0	1029	1408	73.1	22
2008-09	36	3605310	18	1181	1.5	269	296	90.9	7
2008-09	36	3605340	-1	629	-1.0	179	175	100.0	0
2008-09	36	3605370	0	58	0.0	15	13	100.0	0
2008-09	36	3605460	9	1191	0.8	330	350	94.3	3
2008-09	36	3605520	13	486	2.7	108	140	77.1	2
2008-09	36	3605580	16	1428	1.1	345	386	89.4	12
2008-09	36	3605610	7	222	3.1	55	72	76.4	2
2008-09	36	3605640	-1	448	-1.0	109	118	92.4	0
2008-09	36	3605670	-3	74	-3.0	15	18	83.3	1
2008-09	36	3605820	4	261	1.5	52	67	77.6	5
2008-09	36	3605850	944	10106	9.3	1538	2506	61.4	102
2008-09	36	3605940	5	1154	0.4	276	287	96.2	4
2008-09	36	3606060	-1	837	-1.0	208	214	97.2	2
2008-09	36	3606090	9	377	2.4	96	122	78.7	4
2008-09	36	3606160	19	568	3.3	127	162	78.4	10
2008-09	36	3606180	-3	351	-3.0	85	100	85.0	4
2008-09	36	3606210	-3	352	-3.0	75	92	81.5	3
2008-09	36	3606240	14	843	1.7	191	220	86.8	1
2008-09	36	3606300	9	383	2.3	77	87	88.5	3
2008-09	36	3606330	24	1395	1.7	332	371	89.5	10
2008-09	36	3606360	-3	92	-3.0	20	22	90.9	0
2008-09	36	3606390	4	485	0.8	113	136	83.1	5
2008-09	36	3606420	12	278	4.3	71	93	76.3	2
2008-09	36	3606470	11	440	2.5	81	109	74.3	5
2008-09	36	3606500	6	575	1.0	131	142	92.3	3
2008-09	36	3606540	-3	478	-3.0	113	124	91.1	0
2008-09	36	3606570	12	1616	0.7	368	417	88.2	3
2008-09	36	3606630	30	962	3.1	211	231	91.3	7
2008-09	36	3606660	13	422	3.1	91	119	76.5	5
2008-09	36	3606690	-3	354	-3.0	78	98	79.6	5
2008-09	36	3606720	23	528	4.4	92	136	67.6	4
2008-09	36	3606780	9	568	1.6	131	146	89.7	3
2008-09	36	3606840	7	491	1.4	90	91	98.9	2
2008-09	36	3606870	76	1865	4.1	300	543	55.2	24
2008-09	36	3606900	21	1590	1.3	305	443	68.8	13
2008-09	36	3606990	-1	1358	-1.0	366	373	98.1	1
2008-09	36	3607020	19	1077	1.8	274	289	94.8	4
2008-09	36	3607050	-3	133	-3.0	24	30	80.0	0
2008-09	36	3607080	-3	201	-3.0	47	61	77.0	4
2008-09	36	3607110	9	446	2.0	118	137	86.1	1
2008-09	36	3607170	8	167	4.8	34	52	65.4	5
2008-09	36	3607230	31	800	3.9	173	199	86.9	4
2008-09	36	3607260	4	600	0.7	164	171	95.9	9
2008-09	36	3607290	-3	617	-3.0	161	168	95.8	3
2008-09	36	3607320	4	646	0.6	166	179	92.7	0
2008-09	36	3607380	4	335	1.2	66	72	91.7	3
2008-09	36	3607440	-3	84	-3.0	-1	29	-1.0	-1
2008-09	36	3607470	24	795	3.0	170	187	90.9	2
2008-09	36	3607530	12	1448	0.8	347	384	90.4	6
2008-09	36	3607560	6	190	3.2	39	57	68.4	4
2008-09	36	3607590	12	1639	0.7	367	398	92.2	5
2008-09	36	3607650	-3	358	-3.0	94	99	94.9	2
2008-09	36	3607680	9	484	1.9	100	115	87.0	6
2008-09	36	3607710	-3	102	-3.0	16	28	57.1	0
2008-09	36	3607770	4	559	0.7	114	131	87.0	2
2008-09	36	3607860	15	315	4.8	78	97	80.4	2
2008-09	36	3607890	-3	126	-3.0	28	31	90.3	1
2008-09	36	3607980	21	668	3.1	145	190	76.3	9
2008-09	36	3608010	-1	690	-1.0	176	175	100.0	0
2008-09	36	3608100	-3	114	-3.0	33	39	84.6	1
2008-09	36	3608130	7	2423	0.3	591	604	97.8	6
2008-09	36	3608160	37	2243	1.6	537	581	92.4	8
2008-09	36	3608250	-3	376	-3.0	90	102	88.2	2
2008-09	36	3608280	-3	207	-3.0	54	58	93.1	2
2008-09	36	3608310	25	1474	1.7	375	420	89.3	14
2008-09	36	3608340	11	413	2.7	94	110	85.5	5
2008-09	36	3608370	5	418	1.2	82	116	70.7	2
2008-09	36	3608400	60	1807	3.3	415	480	86.5	16
2008-09	36	3608430	16	1144	1.4	274	285	96.1	4
2008-09	36	3608460	29	853	3.4	195	249	78.3	8
2008-09	36	3608470	0	232	0.0	-1	67	-1.0	-1
2008-09	36	3608490	13	525	2.5	123	143	86.0	1
2008-09	36	3608580	4	553	0.7	119	120	99.2	4
2008-09	36	3608610	-3	79	-3.0	18	27	66.7	1
2008-09	36	3608790	17	542	3.1	105	132	79.5	6
2008-09	36	3608850	4	141	2.8	25	36	69.4	4
2008-09	36	3608880	17	1346	1.3	347	383	90.6	8
2008-09	36	3608910	-3	323	-3.0	82	86	95.3	1
2008-09	36	3608970	25	810	3.1	173	216	80.1	6
2008-09	36	3609030	15	738	2.0	190	207	91.8	3
2008-09	36	3609060	4	187	2.1	54	58	93.1	1
2008-09	36	3609090	8	959	0.8	208	237	87.8	6
2008-09	36	3609120	-3	472	-3.0	123	122	100.0	2
2008-09	36	3609210	23	569	4.0	137	176	77.8	4
2008-09	36	3609240	-3	107	-3.0	31	33	93.9	0
2008-09	36	3609330	15	626	2.4	126	171	73.7	6
2008-09	36	3609360	7	337	2.1	78	81	96.3	3
2008-09	36	3609390	9	300	3.0	56	72	77.8	3
2008-09	36	3609420	24	653	3.7	148	202	73.3	6
2008-09	36	3609540	8	715	1.1	174	174	100.0	2
2008-09	36	3609630	38	1537	2.5	356	394	90.4	9
2008-09	36	3609660	24	963	2.5	221	219	100.0	4
2008-09	36	3609690	24	1080	2.2	279	311	89.7	8
2008-09	36	3609720	22	1681	1.3	398	444	89.6	2
2008-09	36	3609840	26	2558	1.0	614	670	91.6	8
2008-09	36	3609870	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3609900	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3609930	14	352	4.0	85	106	80.2	5
2008-09	36	3609960	-1	408	-1.0	89	96	92.7	2
2008-09	36	3609990	12	1226	1.0	271	309	87.7	14
2008-09	36	3610050	-3	610	-3.0	167	161	100.0	1
2008-09	36	3610080	-3	884	-3.0	199	209	95.2	3
2008-09	36	3610140	6	282	2.1	5	-1	-1.0	1
2008-09	36	3610170	-3	595	-3.0	142	153	92.8	2
2008-09	36	3610200	-1	612	-1.0	140	140	100.0	1
2008-09	36	3610230	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3610260	6	167	3.6	49	57	86.0	4
2008-09	36	3610380	-3	186	-3.0	36	36	100.0	0
2008-09	36	3610410	12	245	4.9	59	66	89.4	2
2008-09	36	3610440	4	114	3.5	24	29	82.8	0
2008-09	36	3610500	32	539	5.9	115	138	83.3	3
2008-09	36	3610530	-3	187	-3.0	50	54	92.6	1
2008-09	36	3610560	156	2133	7.3	433	586	73.9	32
2008-09	36	3610590	11	323	3.4	66	92	71.7	4
2008-09	36	3610620	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3610650	6	314	1.9	69	85	81.2	0
2008-09	36	3610680	-3	811	-3.0	192	209	91.9	3
2008-09	36	3610710	40	1406	2.8	327	398	82.2	13
2008-09	36	3610860	5	301	1.7	69	77	89.6	1
2008-09	36	3610890	13	2332	0.6	607	626	97.0	12
2008-09	36	3610920	-3	434	-3.0	99	113	87.6	1
2008-09	36	3610950	24	423	5.7	94	147	63.9	4
2008-09	36	3610980	13	1972	0.7	486	505	96.2	9
2008-09	36	3611070	0	224	0.0	54	54	100.0	2
2008-09	36	3611100	0	27	0.0	7	5	100.0	1
2008-09	36	3611160	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3611190	15	472	3.2	104	129	80.6	4
2008-09	36	3611250	4	191	2.1	54	63	85.7	2
2008-09	36	3611280	-3	193	-3.0	39	48	81.3	2
2008-09	36	3611310	7	139	5.0	21	40	52.5	2
2008-09	36	3611370	7	274	2.5	55	71	77.5	2
2008-09	36	3611400	12	382	3.1	74	93	79.6	7
2008-09	36	3611430	-3	93	-3.0	27	22	100.0	0
2008-09	36	3611460	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3611490	14	257	5.4	60	81	74.1	5
2008-09	36	3611520	17	590	2.9	142	167	85.0	3
2008-09	36	3611550	79	2117	3.7	433	625	69.3	8
2008-09	36	3611610	-3	312	-3.0	66	69	95.7	3
2008-09	36	3611640	6	101	5.9	21	30	70.0	4
2008-09	36	3611670	35	1764	2.0	433	476	91.0	10
2008-09	36	3611700	17	1188	1.4	240	307	78.2	10
2008-09	36	3611730	4	385	1.0	82	107	76.6	1
2008-09	36	3611740	6	336	1.8	62	85	72.9	2
2008-09	36	3611760	-1	1167	-1.0	277	293	94.5	3
2008-09	36	3611860	-2	-2	-2.0	-2	-2	-2.0	-2
2008-09	36	3611880	26	1697	1.5	413	453	91.2	8
2008-09	36	3611910	9	490	1.8	124	133	93.2	2
2008-09	36	3611940	5	316	1.6	68	79	86.1	3
2008-09	36	3611970	31	727	4.3	156	190	82.1	16
2008-09	36	3612030	10	246	4.1	59	72	81.9	3
2008-09	36	3612120	4	93	4.3	23	27	85.2	1
2008-09	36	3612180	15	919	1.6	163	220	74.1	2
2008-09	36	3612240	24	831	2.9	154	222	69.4	7
2008-09	36	3612270	64	918	7.0	165	252	65.5	24
2008-09	36	3612300	13	547	2.4	133	152	87.5	5
2008-09	36	3612330	9	969	0.9	230	255	90.2	2
2008-09	36	3612360	23	552	4.2	148	159	93.1	2
2008-09	36	3612390	21	460	4.6	108	126	85.7	2
2008-09	36	3612400	5	181	2.8	3	72	4.2	0
2008-09	36	3612450	19	512	3.7	118	141	83.7	1
2008-09	36	3612510	12	2359	0.5	524	515	100.0	4
2008-09	36	3612630	102	4256	2.4	889	1072	82.9	29
