survyear	fipst	leaid	totd912	ebs912	drp912	totdpl	afgeb	afgr	totohc
2007-08	36	3624210	11	341	3.2	75	92	81.5	4
2007-08	36	3624240	20	738	2.7	153	193	79.3	4
2007-08	36	3624270	18	302	6.0	64	81	79.0	2
2007-08	36	3624360	0	193	0.0	55	64	85.9	4
2007-08	36	3624420	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3624450	12	338	3.6	60	94	63.8	9
2007-08	36	3624480	12	405	3.0	103	114	90.4	1
2007-08	36	3624570	9	192	4.7	34	42	81.0	1
2007-08	36	3624630	0	376	0.0	99	113	87.6	1
2007-08	36	3624660	9	117	7.7	32	38	84.2	2
2007-08	36	3624690	40	1461	2.7	304	397	76.6	9
2007-08	36	3624750	1349	9928	13.6	1402	2945	47.6	39
2007-08	36	3624780	-3	1133	-3.0	291	301	96.7	1
2007-08	36	3624840	29	1088	2.7	258	303	85.1	9
2007-08	36	3624900	68	1673	4.1	364	464	78.4	15
2007-08	36	3624930	8	180	4.4	44	56	78.6	3
2007-08	36	3624960	48	1002	4.8	223	279	79.9	10
2007-08	36	3624990	92	790	11.6	121	222	54.5	14
2007-08	36	3625020	-3	78	-3.0	21	25	84.0	-1
2007-08	36	3625050	4	1102	0.4	268	274	97.8	-1
2007-08	36	3625110	-3	103	-3.0	17	23	73.9	2
2007-08	36	3625140	28	479	5.8	109	133	82.0	7
2007-08	36	3625170	47	2014	2.3	478	519	92.1	20
2007-08	36	3625260	-3	782	-3.0	166	182	91.2	-1
2007-08	36	3625290	-1	427	-1.0	98	106	92.5	-1
2007-08	36	3625320	-3	253	-3.0	61	64	95.3	-1
2007-08	36	3625350	113	4889	2.3	1198	1304	91.9	11
2007-08	36	3625380	-3	265	-3.0	66	71	93.0	-1
2007-08	36	3625410	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3625440	4	407	1.0	68	112	60.7	3
2007-08	36	3625470	15	234	6.4	54	72	75.0	-1
2007-08	36	3625500	14	407	3.4	59	116	50.9	8
2007-08	36	3625650	4	363	1.1	76	96	79.2	5
2007-08	36	3625740	19	525	3.6	124	148	83.8	5
2007-08	36	3625770	34	2200	1.5	510	567	89.9	19
2007-08	36	3625800	58	1081	5.4	212	333	63.7	2
2007-08	36	3625920	6	1142	0.5	290	297	97.6	4
2007-08	36	3625950	4	1455	0.3	355	366	97.0	1
2007-08	36	3625980	18	734	2.5	160	202	79.2	6
2007-08	36	3626010	198	2880	6.9	436	763	57.1	30
2007-08	36	3626070	-3	361	-3.0	76	88	86.4	1
2007-08	36	3626100	16	380	4.2	76	110	69.1	3
2007-08	36	3626130	-3	91	-3.0	27	25	100.0	-1
2007-08	36	3626160	9	533	1.7	126	127	99.2	7
2007-08	36	3626190	-3	146	-3.0	42	48	87.5	2
2007-08	36	3626310	26	986	2.6	237	287	82.6	10
2007-08	36	3626370	7	833	0.8	212	226	93.8	2
2007-08	36	3626400	6	860	0.7	222	242	91.7	-1
2007-08	36	3626430	20	469	4.3	106	134	79.1	12
2007-08	36	3626520	33	5643	0.6	1380	1458	94.7	17
2007-08	36	3626580	0	127	0.0	29	35	82.9	-1
2007-08	36	3626640	-3	87	-3.0	21	19	100.0	-1
2007-08	36	3626670	68	3013	2.3	715	798	89.6	30
2007-08	36	3626700	16	529	3.0	114	151	75.5	6
2007-08	36	3626730	-3	155	-3.0	24	31	77.4	1
2007-08	36	3626760	20	760	2.6	177	199	88.9	6
2007-08	36	3626840	6	928	0.6	208	217	95.9	2
2007-08	36	3626850	11	402	2.7	76	102	74.5	6
2007-08	36	3626880	14	387	3.6	80	98	81.6	1
2007-08	36	3626940	-3	605	-3.0	146	153	95.4	10
2007-08	36	3627000	27	528	5.1	116	139	83.5	5
2007-08	36	3627060	10	3168	0.3	776	814	95.3	11
2007-08	36	3627120	10	475	2.1	109	134	81.3	4
2007-08	36	3627150	10	679	1.5	136	173	78.6	6
2007-08	36	3627180	5	961	0.5	222	232	95.7	2
2007-08	36	3627210	30	2013	1.5	491	522	94.1	8
2007-08	36	3627240	21	1046	2.0	239	282	84.8	7
2007-08	36	3627300	10	1829	0.5	440	505	87.1	6
2007-08	36	3627330	5	111	4.5	29	44	65.9	1
2007-08	36	3627360	14	374	3.7	78	102	76.5	4
2007-08	36	3627450	6	1011	0.6	258	275	93.8	1
2007-08	36	3627540	14	622	2.3	143	154	92.9	4
2007-08	36	3627570	5	313	1.6	72	90	80.0	2
2007-08	36	3627620	-3	355	-3.0	76	89	85.4	1
2007-08	36	3627660	18	549	3.3	125	150	83.3	4
2007-08	36	3627750	15	349	4.3	72	92	78.3	3
2007-08	36	3627780	30	1538	2.0	368	430	85.6	9
2007-08	36	3627810	126	2628	4.8	566	805	70.3	15
2007-08	36	3627900	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3627930	-3	143	-3.0	33	44	75.0	5
2007-08	36	3627960	13	337	3.9	61	82	74.4	5
2007-08	36	3627980	-2	259	-2.0	-1	46	-1.0	-1
2007-08	36	3627990	4	98	4.1	29	35	82.9	1
2007-08	36	3628020	7	145	4.8	42	49	85.7	4
2007-08	36	3628050	14	984	1.4	249	271	91.9	8
2007-08	36	3628110	15	403	3.7	78	95	82.1	4
2007-08	36	3628140	4	161	2.5	43	39	100.0	1
2007-08	36	3628200	14	2554	0.5	627	647	96.9	6
2007-08	36	3628320	23	1536	1.5	329	360	91.4	5
2007-08	36	3628380	13	671	1.9	158	188	84.0	2
2007-08	36	3628500	27	1275	2.1	312	316	98.7	5
2007-08	36	3628560	6	2228	0.3	581	576	100.0	5
2007-08	36	3628590	846	5684	14.9	856	1772	48.3	56
2007-08	36	3628620	27	639	4.2	136	180	75.6	7
2007-08	36	3628650	24	821	2.9	171	176	97.2	4
2007-08	36	3628680	9	332	2.7	62	80	77.5	2
2007-08	36	3628710	5	373	1.3	84	106	79.2	3
2007-08	36	3628740	8	754	1.1	194	226	85.8	3
2007-08	36	3628800	-3	112	-3.0	36	38	94.7	-1
2007-08	36	3628890	4	399	1.0	103	105	98.1	-1
2007-08	36	3628950	54	1307	4.1	286	378	75.7	40
2007-08	36	3628980	12	466	2.6	94	127	74.0	6
2007-08	36	3629040	0	266	0.0	57	67	85.1	2
2007-08	36	3629070	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3629130	-3	383	-3.0	85	106	80.2	4
2007-08	36	3629160	11	359	3.1	67	105	63.8	5
2007-08	36	3629190	-3	406	-3.0	106	81	100.0	4
2007-08	36	3629240	19	421	4.5	88	129	68.2	3
2007-08	36	3629250	7	360	1.9	79	100	79.0	2
2007-08	36	3629280	51	1953	2.6	413	564	73.2	19
2007-08	36	3629370	137	2547	5.4	442	640	69.1	23
2007-08	36	3629400	-3	426	-3.0	120	126	95.2	1
2007-08	36	3629430	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3629460	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3629490	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3629520	16	3095	0.5	786	837	93.9	7
2007-08	36	3629610	12	1302	0.9	358	384	93.2	6
2007-08	36	3629640	4	1136	0.4	263	278	94.6	6
2007-08	36	3629670	4	404	1.0	110	115	95.7	-1
2007-08	36	3629760	-2	-2	-2.0	1	-2	-2.0	-2
2007-08	36	3629790	40	1237	3.2	263	312	84.3	5
2007-08	36	3629820	7	359	1.9	86	94	91.5	3
2007-08	36	3629850	-3	1086	-3.0	263	267	98.5	1
2007-08	36	3629880	127	4210	3.0	830	961	86.4	29
2007-08	36	3629910	4	291	1.4	82	95	86.3	7
2007-08	36	3629940	22	305	7.2	60	79	75.9	1
2007-08	36	3629970	19	1604	1.2	369	395	93.4	-1
2007-08	36	3630030	30	1685	1.8	419	429	97.7	4
2007-08	36	3630060	27	274	9.9	58	69	84.1	-1
2007-08	36	3630120	64	1217	5.3	222	322	68.9	16
2007-08	36	3630160	4	330	1.2	76	89	85.4	2
2007-08	36	3630210	33	431	7.7	83	107	77.6	5
2007-08	36	3630240	8	458	1.7	92	124	74.2	4
2007-08	36	3630270	33	579	5.7	124	156	79.5	3
2007-08	36	3630330	13	916	1.4	225	255	88.2	2
2007-08	36	3630360	25	3090	0.8	701	750	93.5	2
2007-08	36	3630390	11	269	4.1	68	87	78.2	2
2007-08	36	3630420	-3	318	-3.0	80	91	87.9	6
2007-08	36	3630450	-3	67	-3.0	18	13	100.0	-1
2007-08	36	3630480	15	469	3.2	72	100	72.0	5
2007-08	36	3630540	39	1553	2.5	393	419	93.8	7
2007-08	36	3630600	8	297	2.7	72	84	85.7	3
2007-08	36	3630630	14	1715	0.8	372	430	86.5	10
2007-08	36	3630660	16	1016	1.6	245	230	100.0	4
2007-08	36	3630690	10	1824	0.5	439	453	96.9	4
2007-08	36	3630760	-3	52	-3.0	-1	-2	-1.0	-1
2007-08	36	3630780	54	2557	2.1	617	705	87.5	18
2007-08	36	3630900	-3	132	-3.0	32	42	76.2	-1
2007-08	36	3630930	18	468	3.8	108	126	85.7	2
2007-08	36	3630960	19	1047	1.8	214	282	75.9	4
2007-08	36	3630990	8	266	3.0	46	61	75.4	5
2007-08	36	3631020	21	958	2.2	217	228	95.2	2
2007-08	36	3631050	-3	373	-3.0	94	101	93.1	1
2007-08	36	3631080	-3	94	-3.0	30	31	96.8	-1
2007-08	36	3631170	4	248	1.6	65	78	83.3	2
2007-08	36	3631200	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3631260	48	2272	2.1	493	543	90.8	8
2007-08	36	3631290	-3	260	-3.0	55	75	73.3	1
2007-08	36	3631320	24	1248	1.9	288	312	92.3	7
2007-08	36	3631350	-3	87	-3.0	16	21	76.2	3
2007-08	36	3631380	13	511	2.5	137	180	76.1	7
2007-08	36	3631410	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3631440	-3	415	-3.0	101	125	80.8	2
2007-08	36	3631470	20	3632	0.6	889	930	95.6	16
2007-08	36	3631500	5	105	4.8	28	36	77.8	4
2007-08	36	3631560	11	491	2.2	128	144	88.9	4
2007-08	36	3631590	4	159	2.5	33	36	91.7	-1
2007-08	36	3631710	5	1151	0.4	292	294	99.3	-1
2007-08	36	3631740	6	117	5.1	30	38	78.9	1
2007-08	36	3631800	48	522	9.2	90	153	58.8	9
2007-08	36	3631830	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3631860	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3631920	260	6841	3.8	1283	1924	66.7	77
2007-08	36	3631950	8	324	2.5	72	79	91.1	-1
2007-08	36	3631980	19	1362	1.4	329	344	95.6	4
2007-08	36	3632010	7	318	2.2	72	96	75.0	4
2007-08	36	3680100	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680140	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680150	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680180	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680220	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680260	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680280	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680300	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680320	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680340	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680380	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680400	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680420	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680440	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680460	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680480	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680500	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680520	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680540	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680560	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680580	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680600	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680620	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680640	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680660	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680680	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680700	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680720	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680740	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680780	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680820	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680860	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680880	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680900	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680920	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680940	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	36	3680960	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700001	0	130	0.0	-1	24	-1.0	5
2007-08	37	3700002	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700011	607	15911	3.8	3281	4432	74.0	82
2007-08	37	3700012	466	6663	7.0	1329	1894	70.2	33
2007-08	37	3700016	0	9	0.0	-1	5	-1.0	-1
2007-08	37	3700017	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700020	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700021	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700022	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700023	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700025	-2	28	-2.0	-2	-2	-2.0	-2
2007-08	37	3700026	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700027	0	74	0.0	10	24	41.7	-1
2007-08	37	3700028	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700029	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700030	514	6677	7.7	1398	1917	72.9	32
2007-08	37	3700031	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700032	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700033	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700034	11	229	4.8	36	61	59.0	2
2007-08	37	3700035	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700038	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700040	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700041	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700043	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700044	-2	-2	-2.0	-1	-2	-2.0	-2
2007-08	37	3700045	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700046	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700049	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700050	0	159	0.0	28	32	87.5	-1
2007-08	37	3700051	40	105	38.1	25	-2	-2.0	-1
2007-08	37	3700052	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700053	-3	125	-3.0	13	20	65.0	-1
2007-08	37	3700054	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700055	6	148	4.1	22	31	71.0	-1
2007-08	37	3700061	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700062	-3	200	-3.0	36	45	80.0	-1
2007-08	37	3700063	0	220	0.0	70	21	100.0	-1
2007-08	37	3700064	-2	119	-2.0	-2	-2	-2.0	-2
2007-08	37	3700068	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700069	0	262	0.0	40	47	85.1	-1
2007-08	37	3700070	-3	186	-3.0	30	34	88.2	-1
2007-08	37	3700072	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700074	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700077	0	32	0.0	2	7	28.6	-1
2007-08	37	3700078	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700080	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700081	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700083	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700084	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700085	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700086	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700088	11	69	15.9	17	16	100.0	-1
2007-08	37	3700089	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700090	86	1564	5.5	329	412	79.9	5
2007-08	37	3700091	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700093	-3	198	-3.0	26	50	52.0	-1
2007-08	37	3700094	50	88	56.8	18	23	78.3	-1
2007-08	37	3700096	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700097	-3	528	-3.0	120	-2	-2.0	-1
2007-08	37	3700098	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700099	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700101	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700102	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700103	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700104	-3	100	-3.0	14	21	66.7	-1
2007-08	37	3700105	-2	0	-2.0	-2	-2	-2.0	-2
2007-08	37	3700106	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700107	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700108	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700109	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700110	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700111	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700112	-2	166	-2.0	-2	-2	-2.0	-2
2007-08	37	3700113	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700114	16	105	15.2	24	-2	-2.0	1
2007-08	37	3700115	-3	48	-3.0	-1	10	-1.0	-1
2007-08	37	3700116	-3	82	-3.0	13	28	46.4	-1
2007-08	37	3700117	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700118	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700119	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700120	18	490	3.7	113	134	84.3	4
2007-08	37	3700121	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700122	66	244	27.0	38	-2	-2.0	-1
2007-08	37	3700123	-2	240	-2.0	-2	-2	-2.0	-2
2007-08	37	3700124	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700126	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700127	-2	106	-2.0	-2	-2	-2.0	-2
2007-08	37	3700128	0	259	0.0	42	-2	-2.0	-1
2007-08	37	3700129	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700130	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700131	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700132	0	92	0.0	18	23	78.3	-1
2007-08	37	3700133	-2	69	-2.0	-2	-2	-2.0	-2
2007-08	37	3700134	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700135	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700136	17	114	14.9	35	27	100.0	-1
2007-08	37	3700137	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700138	0	0	-2.0	-1	-2	-2.0	-2
2007-08	37	3700139	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700140	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700141	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700142	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700143	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700144	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700145	0	0	-2.0	-1	-2	-2.0	-2
2007-08	37	3700146	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700147	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700148	-2	0	-2.0	-2	-2	-2.0	-2
2007-08	37	3700149	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700150	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700151	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700152	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700153	0	0	-2.0	-1	-2	-2.0	-2
2007-08	37	3700154	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700155	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700156	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700157	-2	61	-2.0	-2	-2	-2.0	-2
2007-08	37	3700158	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700159	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700160	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700161	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700162	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700164	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700165	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700166	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700167	0	0	-2.0	-1	-2	-2.0	-2
2007-08	37	3700168	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700169	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700170	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700171	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700172	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700173	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700174	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700175	-2	129	-2.0	-2	-2	-2.0	-2
2007-08	37	3700176	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700177	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700178	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700179	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700180	41	1183	3.5	228	341	66.9	17
2007-08	37	3700210	65	928	7.0	200	242	82.6	7
2007-08	37	3700240	72	1257	5.7	275	389	70.7	1
2007-08	37	3700270	66	1169	5.6	243	339	71.7	8
2007-08	37	3700300	25	663	3.8	126	158	79.7	-1
2007-08	37	3700314	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700315	-2	-2	-2.0	-2	-2	-2.0	-2
2007-08	37	3700330	153	2079	7.4	416	603	69.0	6
2007-08	37	3700360	24	897	2.7	199	303	65.7	5
2007-08	37	3700390	83	1507	5.5	337	487	69.2	15
2007-08	37	3700420	189	3456	5.5	705	960	73.4	8
2007-08	37	3700450	370	7557	4.9	1536	2135	71.9	15
2007-08	37	3700480	198	4233	4.7	918	1245	73.7	8
2007-08	37	3700530	342	7639	4.5	1489	1903	78.2	12
2007-08	37	3700580	225	3782	5.9	767	1066	72.0	10
2007-08	37	3700600	26	565	4.6	129	158	81.6	-1
2007-08	37	3700630	122	2541	4.8	515	736	70.0	3
2007-08	37	3700660	76	935	8.1	193	286	67.5	4
2007-08	37	3700690	223	5368	4.2	1101	1373	80.2	15
2007-08	37	3700720	57	3616	1.6	789	946	83.4	5
2007-08	37	3700750	108	2190	4.9	505	634	79.7	12
2007-08	37	3700780	41	1121	3.7	233	302	77.2	6
2007-08	37	3700840	29	728	4.0	123	194	63.4	-1
2007-08	37	3700870	14	402	3.5	84	100	84.0	1
2007-08	37	3700900	409	5058	8.1	973	1236	78.7	24
2007-08	37	3700930	52	796	6.5	164	225	72.9	1
2007-08	37	3700960	90	1927	4.7	418	572	73.1	1
2007-08	37	3701080	74	1239	6.0	275	351	78.3	6
2007-08	37	3701110	29	1514	1.9	376	429	87.6	2
2007-08	37	3701140	363	6082	6.0	1187	1701	69.8	5
2007-08	37	3701170	122	1890	6.5	371	512	72.5	10
2007-08	37	3701200	148	2324	6.4	431	690	62.5	4
2007-08	37	3701260	490	9625	5.1	1847	2690	68.7	35
2007-08	37	3701320	156	2214	7.0	422	642	65.7	20
2007-08	37	3701380	10	391	2.6	95	104	91.3	1
2007-08	37	3701500	877	14910	5.9	2945	3927	75.0	53
2007-08	37	3701530	135	2374	5.7	541	704	76.8	10
2007-08	37	3701620	597	9669	6.2	1983	2744	72.3	33
2007-08	37	3701680	39	603	6.5	136	190	71.6	2
2007-08	37	3701770	13	330	3.9	75	101	74.3	5
2007-08	37	3701800	197	2664	7.4	496	776	63.9	13
2007-08	37	3701830	60	894	6.7	153	263	58.2	6
2007-08	37	3701920	643	21599	3.0	4623	5853	79.0	153
2007-08	37	3701950	97	1409	6.9	274	455	60.2	6
2007-08	37	3702010	322	5136	6.3	977	1355	72.1	24
2007-08	37	3702040	156	2268	6.9	496	638	77.7	1
2007-08	37	3702100	199	3734	5.3	824	1051	78.4	5
2007-08	37	3702160	33	1026	3.2	192	312	61.5	15
2007-08	37	3702190	120	1260	9.5	289	405	71.4	-1
2007-08	37	3702250	96	1739	5.5	348	541	64.3	15
2007-08	37	3702280	8	206	3.9	42	60	70.0	-1
2007-08	37	3702310	241	6306	3.8	1296	1599	81.1	24
2007-08	37	3702340	82	1021	8.0	215	330	65.2	8
2007-08	37	3702370	415	7808	5.3	1557	2006	77.6	18
2007-08	37	3702400	21	379	5.5	60	104	57.7	-1
2007-08	37	3702430	80	1210	6.6	249	385	64.7	9
2007-08	37	3702560	121	2692	4.5	535	767	69.8	8
2007-08	37	3702610	164	3020	5.4	556	864	64.4	20
2007-08	37	3702640	23	779	3.0	127	256	49.6	3
2007-08	37	3702680	169	3703	4.6	797	992	80.3	11
2007-08	37	3702760	62	1239	5.0	257	324	79.3	3
2007-08	37	3702820	59	708	8.3	142	207	68.6	1
2007-08	37	3702880	81	1183	6.8	264	398	66.3	4
2007-08	37	3702940	122	1840	6.6	391	537	72.8	7
2007-08	37	3702970	1944	36059	5.4	6464	9763	66.2	147
2007-08	37	3703000	47	639	7.4	128	197	65.0	4
2007-08	37	3703060	79	1281	6.2	263	371	70.9	7
2007-08	37	3703090	172	3748	4.6	898	1093	82.2	10
2007-08	37	3703120	66	1586	4.2	349	395	88.4	1
2007-08	37	3703210	11	546	2.0	129	160	80.6	-1
2007-08	37	3703270	350	5169	6.8	1058	1487	71.1	27
2007-08	37	3703310	205	4179	4.9	924	1250	73.9	7
2007-08	37	3703330	405	7090	5.7	1429	1981	72.1	25
2007-08	37	3703360	19	762	2.5	197	258	76.4	-1
2007-08	37	3703420	44	818	5.4	207	319	64.9	5
2007-08	37	3703450	308	6467	4.8	1474	1811	81.4	15
2007-08	37	3703480	111	2151	5.2	490	641	76.4	6
2007-08	37	3703510	28	583	4.8	146	152	96.1	-1
2007-08	37	3703540	91	1851	4.9	391	561	69.7	9
2007-08	37	3703570	130	2368	5.5	463	594	77.9	6
