School District,,,LEAID,,,,,,,,,,,,,,,,,PovertyRate,
Jericho Union Free School District,NY,,3615810,"15,909",4.11,18.12,13.27,40.5,76.56,5.11,0.6,16.59,0,2.85,97.4,69.6,6.19,"148,889","163,506",2.3,"808,100"
Johnsburg Central School District,NY,,3615870,"2,674",1.38,9.57,27.9,49.4,100,0,0,0,0,0,80.3,21.5,0,"38,581","51,250",10.4,"142,600"
Johnson City Central School District,NY,,3615900,"19,583",5.15,13.48,17.45,41.2,88.53,5.3,0.12,4.03,0,2.72,85,22.3,2.78,"39,823","51,845",19.8,"78,900"
Johnstown City School District,NY,,3615980,"11,209",5.22,15.55,16.58,41.7,96.06,2.19,0.14,1.03,0,1.12,79,15.4,1.38,"41,901","49,452",12.1,"87,900"
Jordan-Elbridge Central School District,NY,,3615990,"8,637",4.97,20.17,12.75,40.1,97.94,0,0.9,0.43,0,0.9,90.2,19.7,0.58,"52,708","67,996",6.2,"92,000"
Katonah-Lewisboro Union Free School District,NY,,3616080,"19,114",5.1,25.92,9.68,41.2,91.27,2.12,0,3.14,0,3.58,97.1,68.9,2.82,"150,698","171,551",2.3,"722,200"
Keene Central School District,NY,,3616140,936,8.65,11.11,17.2,47.7,93.38,1.92,0.53,0.21,0,0,94.8,45.5,2.34,"53,750","68,333",14.9,"265,700"
Kendall Central School District,NY,,3616200,"5,171",3.36,19.47,9.5,42.4,96.13,0.12,0.25,0.62,0,3.17,90.4,20.9,1.24,"62,649","69,012",8.3,"122,900"
Kenmore-Tonawanda Union Free School District,NY,,3616230,"65,828",5.56,14.41,18.39,42.3,94.99,2.36,0.13,1.18,0,1.84,91.5,28.6,1.58,"45,791","62,124",10.1,"100,200"
Keshequa Central School District,NY,,3621450,"4,897",4.7,19.34,12.72,41.8,97.94,0.04,0.12,1.02,0,0.33,84.8,14.5,0.36,"48,022","60,636",13,"78,800"
Kinderhook Central School District,NY,,3615210,"13,705",4.44,17.38,16.39,45.1,96.26,0.86,0,1.17,0,2.99,91.3,32.4,2.32,"62,648","71,816",5.7,"220,500"
Kings Park Central School District,NY,,3616260,"23,271",6.88,20.48,15.38,40.9,96.89,0.54,0.14,2.03,0,3.3,95,39.9,2.15,"99,906","113,070",3,"492,300"
Kingston City School District,NY,,3616290,"50,922",5.56,16.89,16.13,41.4,86.3,7.48,0.12,1.76,0.03,6.33,87,25.1,3.9,"54,698","68,404",11.8,"210,900"
Kiryas Joel Village Union Free School District,NY,,3604758,"20,761",23.81,39.42,0.75,11.9,98.91,0.54,0.06,0,0,0.42,58.1,6.4,53.99,"17,866","17,929",71.3,"370,500"
Lackawanna City School District,NY,,3616440,"17,746",4.46,17.06,17.85,39.9,86.02,11.04,0.36,0,0,6.37,78.5,15.3,7.94,"33,455","42,396",18.5,"79,700"
LaFargeville Central School District,NY,,3616380,"3,201",7.28,19.06,13.71,36.7,98.31,0.41,0.22,0,0,0.66,86.9,20.4,2.12,"55,577","62,368",16.6,"113,200"
LaFayette Central School District,NY,,3616410,"4,460",6.23,18.74,11.79,41.2,91.26,0,1.48,2.29,0,1.21,92.3,29.3,0.38,"64,231","72,281",4.2,"153,000"
Lake George Central School District,NY,,3616470,"6,747",5.26,13.58,16.3,45.8,98.43,0.1,0,0.31,0,0.59,93,34.1,1.14,"59,298","70,571",4.5,"249,500"
Lake Placid Central School District,NY,,3616500,"6,468",5.95,14.61,12.14,39.1,96.29,2.18,0,0.45,0,0.53,92.8,36.5,2.61,"44,642","61,278",15.6,"234,200"
Lake Pleasant Central School District,NY,,3616530,727,2.48,11.97,26.41,50.4,99.45,0,0,0,0,0,88.6,26.1,0.28,"42,438","66,053",14.9,"165,200"
Lakeland Central School District,NY,,3616620,"35,584",5.65,19.86,13.57,40.5,82.51,5.61,0.08,4.25,0,13.45,92.3,36.8,4.74,"95,698","106,812",4.1,"427,000"
Lancaster Central School District,NY,,3616680,"40,605",5.9,16.73,15.96,41,97.53,0.64,0.11,0.64,0,0.5,91.2,29.3,1.35,"60,204","74,149",6.4,"134,400"
Lansing Central School District,NY,,3616710,"7,312",5.42,18.79,12.99,40.7,92.92,1.81,0.14,0.83,0,2.39,95.2,45.9,1.74,"63,158","81,094",4.2,"180,400"
Lansingburgh Central School District,NY,,3616740,"17,286",5.06,19,13.88,38.2,86.1,6.82,0.47,0.12,0.08,4.88,85.2,15.7,1.52,"47,857","56,806",16.5,"136,000"
Laurens Central School District,NY,,3616800,"2,936",3.71,17.88,12.84,42.1,97.48,0.65,0,0.37,0,2.11,90.1,20,2.37,"42,031","51,029",19.9,"107,700"
Lawrence Union Free School District,NY,,3616830,"35,964",6.9,22.49,14.2,36,76.31,10.67,0.09,2.56,0,13.72,87,48.5,6.4,"93,880","108,856",6.4,"609,000"
Le Roy Central School District,NY,,3616950,"8,129",5.57,19.94,15.91,40.1,94.93,2.05,0.3,0.53,0.2,2.1,91.3,21.9,0.51,"51,159","60,833",8.5,"108,400"
Letchworth Central School District,NY,,3617130,"6,242",5.78,18.76,12.91,40.2,98.41,0.4,0.05,0.18,0,1.59,87.9,13.1,1.77,"43,340","52,288",12,"79,600"
Levittown Union Free School District,NY,,3617160,"47,224",5.5,18.18,13.46,40.5,92.1,0.42,0.14,3.93,0,7.64,92.3,29.7,4.58,"92,383","100,595",3,"411,100"
Lewiston-Porter Central School District,NY,,3617190,"18,557",3.64,14.89,17.35,42.9,95.99,1.38,0.43,1.27,0,0.49,92.7,33.3,1.25,"61,786","75,605",4.9,"144,800"
Liberty Central School District,NY,,3617220,"10,345",7.01,16.18,17.57,42.3,82.42,5.72,1.84,1.77,0,14.02,80.1,17.6,4.17,"48,508","60,233",16.9,"176,200"
Lindenhurst Union Free School District,NY,,3617380,"43,623",6.07,17.91,12.8,38.8,92.37,1.86,0.19,1.9,0,12.48,87.4,19.9,8.4,"83,167","93,539",2.8,"389,100"
Lisbon Central School District,NY,,3617430,"3,768",6.16,22.74,8.63,37.6,99.39,0,0.11,0,0,0.72,91.1,18.3,1.22,"44,491","51,653",11,"82,300"
Little Falls City School District,NY,,3617460,"7,100",4.31,15.8,16.92,45.2,98,1.13,0.41,0,0,0.92,87.1,20.4,0.84,"39,583","57,365",14.6,"81,500"
Liverpool Central School District,NY,,3617520,"50,633",5.84,16.14,13.64,39.1,91.08,4.43,0.41,2.5,0.04,1.47,93.3,31.7,1.91,"56,876","68,206",5.4,"121,000"
Livingston Manor Central School District,NY,,3617580,"3,535",4.13,17.2,18.27,43.9,94.34,1.81,0,1.95,0,5.18,88.4,19.9,3.72,"51,417","55,536",13.2,"167,700"
Livonia Central School District,NY,,3617640,"10,207",6.34,16.61,11.28,41.5,98.4,0.13,0.51,0.78,0,1.71,94.8,28.1,0.26,"60,375","67,634",6,"125,700"
Lockport City School District,NY,,3617670,"35,975",5.95,17.86,13.61,38.2,88.52,7.17,0.46,0.75,0.04,3.27,85.7,19,1.08,"43,026","56,102",15.7,"87,900"
Locust Valley Central School District,NY,,3617700,"16,288",4.33,19.2,15.32,43.3,94.12,1.25,0,2.53,0,4.96,94.5,48.4,3.9,"95,690","115,259",5.9,"732,400"
Long Beach City School District,NY,,3617730,"41,131",4.05,12.47,19.4,45.5,84.46,5.54,0.19,4.14,0,8.27,93.3,45.9,4.68,"80,244","102,750",8.6,"559,700"
Long Lake Central School District,NY,,3617760,672,2.83,9.82,26.34,55.8,98.36,0.3,0,0,0,0,93.3,31.1,0,"43,750","50,000",6,"214,400"
Longwood Central School District,NY,,3619230,"63,690",7.33,15.81,13.12,38,76.48,12.78,0.02,4.44,0.02,11.14,89.9,25.6,5.75,"70,048","82,866",8.2,"328,100"
Lowville Academy and Central School District,NY,,3617820,"8,293",6.17,19.78,16.34,38.7,97.84,0.37,0.75,0,0,0.59,84.2,15.9,2.2,"40,815","50,234",17.7,"101,000"
Lyme Central School District,NY,,3617880,"2,629",3.77,19.21,26.4,49,96.65,0.04,0,1.71,0,1.6,86.8,22.1,1.62,"47,125","59,475",10.6,"136,600"
Lynbrook Union Free School District,NY,,3617910,"17,739",5.59,18.55,15.54,41.7,92.54,1.32,0,2.49,0,9.66,92.6,38,5.22,"90,854","111,146",2.3,"489,000"
Lyncourt Union Free School District,NY,,3617940,"3,789",5.81,13.14,19.13,42.9,94.77,0.63,0.74,2.38,0,2.67,83.8,22.2,3.64,"37,725","47,016",4.8,"84,100"
Lyndonville Central School District,NY,,3617970,"4,261",4.9,21.4,14.39,40.8,96.67,1.15,0.59,0.19,0,1.9,85.9,14.2,1.04,"43,448","50,471",9.2,"80,000"
Lyons Central School District,NY,,3618030,"6,614",3.83,18.78,17.83,42.2,85.8,11.97,0,0.38,0,3.18,82,15.5,1.38,"34,633","46,447",13.9,"73,200"
Madison Central School District,NY,,3618080,"3,044",5.45,14.98,15.44,43.3,99.18,0.23,0,0.46,0,0.99,83.7,12.9,1.42,"42,200","54,157",10.5,"90,600"
Madrid-Waddington Central School District,NY,,3618090,"4,115",5.25,15.8,14.65,41.5,98.88,0.36,0.17,0,0,0.02,89,16.4,1.38,"44,227","52,778",10.2,"77,400"
Mahopac Central School District,NY,,3618120,"25,837",5.62,21.86,10.62,39.8,92.91,0.77,0,2.24,0,7.16,94.8,39.2,4.03,"99,890","107,317",2,"469,900"
Maine-Endwell Central School District,NY,,3618150,"15,085",6.07,18.84,15.83,40.1,94.29,2.82,0.55,1.42,0,1.3,90.4,33.4,1.52,"50,682","64,835",12.9,"104,800"
Malone Central School District,NY,,3618180,"20,442",4.57,13.12,9.49,38.5,79.04,15.67,0.58,0.51,0,6.55,79.6,12.5,2.99,"39,349","47,360",18.3,"75,600"
Malverne Union Free School District,NY,,3618210,"14,680",5.42,16.57,13.71,40.2,63.22,28.04,0,3.1,0,12.81,93.4,35.2,5.43,"97,330","109,977",5.4,"434,600"
Mamaroneck Union Free School District,NY,,3618240,"28,585",7.89,20.03,13.71,39.8,82.8,3.33,0,4.36,0.05,13.95,93,64.2,9.56,"109,485","148,974",4.1,"780,200"
Manchester-Shortsville Central School District,NY,,3624270,"5,894",6.28,17.12,14.42,41.5,93.62,1.41,0.2,0.88,0,1.14,86.9,12.5,1.25,"54,565","61,004",5.9,"93,700"
Manhasset Union Free School District,NY,,3618270,"16,842",5.79,22.92,17.69,42.3,79.64,3.75,0,11.24,0,8.44,93.9,67,10.35,"164,141","180,875",3.5,"1,000,000"
Maplewood Common School District,NY,,3618420,597,3.18,13.07,20.44,39.7,99.5,0.5,0,0,0,0.34,84.5,14.4,3.46,"45,658","57,202",3.9,"131,600"
Marathon Central School District,NY,,3618450,"4,453",6.67,17.94,15.29,38.4,96.79,0.67,0.11,0.47,0.38,0.45,86.2,12.3,0.34,"46,004","48,519",13,"85,500"
Marcellus Central School District,NY,,3618480,"10,399",4.03,20.08,15.68,44.1,98.35,0.26,0.28,0.23,0,0.63,93.8,35.5,1.06,"60,625","70,446",7.3,"150,900"
Marcus Whitman Central School District,NY,,3612300,"9,776",6.57,18.78,13.4,40.7,97.34,0.02,0.19,0.43,0,1.58,91.6,23.6,3.01,"56,910","62,861",8.7,"118,100"
Margaretville Central School District,NY,,3618510,"4,075",5.23,21.06,13.87,41.9,92.59,0.64,0,0,0,10.38,85.9,18.6,2.93,"36,836","49,216",17.9,"196,400"
Marion Central School District,NY,,3618540,"6,161",7.21,19.28,10.05,39.9,92.68,0.1,1.7,0.86,0,4.85,90.1,23.6,3.69,"63,047","67,418",7.4,"112,400"
Marlboro Central School District,NY,,3618570,"11,682",6.89,18.1,11.81,39.7,92.74,2.42,0,1.22,0,9.25,91.6,24.3,4.37,"71,111","84,782",7.6,"301,200"
Massapequa Union Free School District,NY,,3618630,"49,168",5.78,18.25,15.87,43.2,97.23,0.33,0.14,1.44,0,3.52,94.2,38.6,2.91,"108,055","116,355",2,"520,300"
Massena Central School District,NY,,3618660,"16,784",6.35,16.5,17.21,42,95.37,0.48,0.72,1.74,0.1,1.67,86.8,16.6,1.88,"42,136","49,752",16.9,"76,200"
Mattituck-Cutchogue Union Free School District,NY,,3600021,"9,372",2.82,20.51,20.66,47.5,95.55,1.3,0,1.27,0,3.05,91.5,41.1,1.95,"83,423","99,967",4.3,"571,100"
Mayfield Central School District,NY,,3618750,"6,473",4.85,16.39,15.68,43.7,97.57,0.36,0.17,0.65,0,1.14,85.4,14.4,0.37,"50,338","54,611",11.3,"105,000"
McGraw Central School District,NY,,3618840,"3,554",5.09,16.6,13.7,42.8,96.68,1.6,0.56,0,0,0.25,88.1,14.8,0.59,"46,518","54,906",9.6,"81,300"
Mechanicville City School District,NY,,3618900,"9,039",5.2,14.22,16.22,40.7,97.73,0.21,0,0.38,0.17,2.37,90.2,18.2,0.34,"53,593","66,733",8,"179,900"
Medina Central School District,NY,,3618960,"10,608",5.86,18.34,15.9,37.7,85.55,9.51,0.19,0.11,0,6.02,79.2,13,1.96,"38,453","52,261",18,"75,300"
Menands Union Free School District,NY,,3618990,"3,327",10.13,8.96,20.23,37.1,78.21,10.67,0,7.57,0,4.42,95.2,48.7,3.98,"53,849","84,893",13.1,"165,700"
Merrick Union Free School District,NY,,3619110,"18,213",4.64,20.93,11.99,43.5,95.23,0.68,0,2.23,0,4.28,96.8,54.4,1.86,"125,882","136,418",1.6,"583,900"
Mexico Central School District,NY,,3619170,"12,289",5.5,19.14,11.58,40.3,97.75,0.28,0.18,0.41,0,0.41,85.8,11.1,0.92,"47,265","53,696",11.2,"84,600"
Middle Country Central School District,NY,,3619200,"63,926",6.65,19.93,9.47,36.2,87.27,3.66,0.02,4.01,0,11.03,90.2,23.7,5.72,"82,491","90,615",4.6,"364,600"
Middleburgh Central School District,NY,,3619260,"6,568",4.52,14.92,12.68,40.6,96.06,2.21,0.05,0.62,0,2.24,84.5,16.4,0.03,"49,250","57,328",8.8,"127,700"
Middletown City School District,NY,,3619320,"38,838",6.26,20.2,11.15,35.5,56.46,16,0.32,2.09,0,32.51,79.1,19,15.04,"53,633","64,480",16.3,"237,600"
Milford Central School District,NY,,3619350,"3,304",2.94,15.47,16.86,45.9,96.25,2.45,0,1.06,0,0.3,89.8,19.4,0.81,"48,100","51,023",15.5,"136,400"
Millbrook Central School District,NY,,3619380,"7,899",4.67,18.26,20.34,44.9,93.89,0.71,0,1.79,0,3.18,92,36.7,2.07,"71,094","82,224",5.4,"375,900"
Miller Place Union Free School District,NY,,3619410,"17,326",6.57,22.6,8.51,37.6,94.78,2.1,0.1,1.51,0,6.53,96,36.8,3.17,"98,394","107,576",2,"441,700"
Mineola Union Free School District,NY,,3619500,"23,429",5.25,16.28,14.74,41,85.08,1.95,0.16,9.22,0,11.28,90.3,35.6,15.12,"76,508","98,166",3.9,"481,600"
Minerva Central School District,NY,,3619530,602,1.99,7.31,27.91,53.8,94.35,0,0,0,0,0.5,84.8,18.1,1.36,"36,806","51,250",10,"117,200"
Minisink Valley Central School District,NY,,3619560,"23,460",6.71,19.87,8.41,38.9,84.91,4.68,0.24,2.4,0.18,11.41,91.3,24.6,2.37,"82,125","90,434",2.7,"321,200"
Mohawk Central School District,NY,,3619590,"5,273",6.85,16.5,13.35,39.9,97.42,0.63,0.89,0.49,0,0.64,87.4,19.8,0.75,"42,390","53,750",10.3,"82,100"
Monroe-Woodbury Central School District,NY,,3619650,"37,937",7.55,21.15,8.78,37.7,83.17,5.02,0.18,6.27,0,13.92,92.3,41.9,8.04,"100,120","110,458",5.6,"368,100"
Montauk Union Free School District,NY,,3619710,"3,258",2.82,11.14,19.95,51.3,95.46,0,0,0,0,19.49,92.9,35.9,11.88,"72,104","91,250",4.3,"821,600"
Monticello Central School District,NY,,3619740,"20,976",7.39,18.18,12.47,38,76.7,13.76,0.67,1.95,0,16.76,84.7,18.3,4.75,"45,215","52,367",14.7,"177,700"
Moravia Central School District,NY,,3619800,"6,795",4.3,12.42,10.55,37.7,79.19,15.54,0.15,0.44,0.1,5.64,80.3,14.5,1.37,"53,212","56,395",10,"96,300"
Moriah Central School District,NY,,3619830,"4,558",3.86,19.48,10.42,36,90.92,4.56,1.08,0,0.2,1.95,87.6,13.7,2.28,"37,857","41,250",16.7,"90,500"
Morris Central School District,NY,,3619860,"2,485",4.83,15.86,17.26,45.1,95.9,0.4,0.28,0.64,0,2.37,87.4,19.7,0.08,"47,659","51,515",10.4,"124,800"
Morristown Central School District,NY,,3619890,"2,992",15.57,17.88,16.61,34.5,98.86,0.33,0.17,0.37,0.03,0.47,81.3,21.2,6.41,"42,500","49,028",20.6,"82,100"
Morrisville-Eaton Central School District,NY,,3619920,"6,098",3.66,14.96,7.77,21.9,88.49,8.9,0.21,0.3,0,3.2,84.3,19.8,2.88,"50,119","51,458",11,"105,400"
Mount Morris Central School District,NY,,3620010,"6,026",4.1,8.91,14.3,38.8,74.01,18.69,0.93,0.35,0,11.6,71.8,10.5,4.97,"35,000","52,986",21.7,"71,500"
Mount Pleasant Central School District,NY,,3620160,"13,142",5.29,17.48,14.09,39.9,89.39,1.65,0,4.57,0,9.33,92.1,40.3,8.27,"113,203","124,821",1.4,"636,400"
Mount Sinai Union Free School District,NY,,3620040,"11,353",7.33,20.97,11.57,39.9,93.04,0.62,0.41,4.45,0,4.02,93.2,41.5,3.23,"110,532","118,750",2,"482,300"
Mount Vernon City School District,NY,,3620100,"68,482",6.63,17.4,12.9,36.7,27.63,59.1,0.07,2.06,0,14.14,80.5,24.5,12.89,"50,455","61,477",11.9,"423,700"
Nanuet Union Free School District,NY,,3620190,"13,313",5.21,18.14,17.14,42.2,83.04,2.14,0.44,12.77,0,9.67,91.5,45.5,5.1,"84,958","101,116",6.8,"517,500"
Naples Central School District,NY,,3620220,"5,153",5.24,15.97,15.14,45.2,98.12,0,0.21,0.17,0,0.58,91.4,30,0.78,"48,050","57,518",8.7,"115,600"
New Hartford Central School District,NY,,3620370,"15,970",4.95,14.1,23.4,47.5,95.67,1.21,0.19,2.49,0,1.24,92.3,42.5,2.66,"58,030","81,250",6.7,"141,900"
New Hyde Park-Garden City Park Union Free School District,NY,,3620400,"22,754",5.29,16.43,17.08,43.7,71.04,2.73,0.04,20.13,0,10.24,88,34,11.34,"93,755","105,437",2,"540,400"
New Lebanon Central School District,NY,,3620430,"4,359",4.59,17.3,18.19,44.3,97.94,0.25,0,1.19,0,0.67,93.8,35.6,1.18,"58,815","72,974",7,"209,100"
New Paltz Central School District,NY,,3620460,"19,823",4.31,11.52,11.59,32.2,89.14,3.35,0.26,3.33,0,5.01,92.4,48.8,3.95,"66,741","79,631",12.7,"306,700"
New Rochelle City School District,NY,,3620490,"73,723",6.38,17.08,15.19,38.2,65.66,18.47,0.12,4.46,0,22.69,83,39.3,15.74,"66,770","91,553",10.8,"596,800"
New Suffolk Common School District,NY,,3620520,191,0,4.71,29.84,62,100,0,0,0,0,0,97.1,40.2,6.81,"38,021","43,750",13.1,"651,000"
New York City Department Of Education,NY,,3620580,"8,302,659",6.92,15.96,12.09,35.6,45.38,25.12,0.35,11.66,0.03,27.38,79,33.1,22.84,"50,173","55,562",18.6,"501,000"
New York Mills Union Free School District,NY,,3620610,"5,613",4.03,9.5,20.79,40.8,97.26,2,0,0.3,0,3.49,88.4,22.7,3.38,"39,728","53,447",8.5,"98,900"
Newark Central School District,NY,,3620640,"15,080",5.54,15.62,15.34,43.6,94.16,2.35,0.17,0.48,0,4.91,83.3,17,2.82,"46,508","54,613",12.2,"90,800"
Newark Valley Central School District,NY,,3620670,"7,678",6.08,19,14.24,40.2,95.9,1.32,0.04,0.72,0,0.27,86.1,18.5,0.82,"48,608","54,770",11.6,"87,200"
Newburgh City School District,NY,,3620700,"66,272",6.96,19.43,11.54,34.6,61.81,21.64,0.08,1.94,0,27.19,82,22,12.56,"56,813","66,517",13.3,"273,800"
Newcomb Central School District,NY,,3620730,396,3.03,13.13,32.83,58.8,96.72,0,1.52,0,0,0,83.4,24.1,3.91,"49,688","58,229",6.3,"137,000"
Newfane Central School District,NY,,3620760,"10,335",2.26,18.18,18.94,44.6,96.36,1.1,0,1.07,0,0.97,87.4,15.3,2.36,"48,675","58,615",11.4,"98,900"
Newfield Central School District,NY,,3620790,"5,458",7.91,18.96,9.64,36,97.49,0.73,0,0.93,0,0,87.6,19.8,1.59,"45,115","51,833",9.6,"105,800"
Niagara Falls City School District,NY,,3620820,"51,594",5.16,17.89,16.48,39.6,75.9,18.24,1.21,0.89,0.01,2.41,83.7,12.5,1.64,"31,418","42,237",20.8,"63,800"
Niagara-Wheatfield Central School District,NY,,3620850,"26,971",5.05,16.48,15.72,42.1,91.03,3.68,3.27,1.32,0.03,1.66,88.7,19.5,2.53,"52,005","66,097",8.3,"120,500"
Niskayuna Central School District,NY,,3620880,"23,039",6.15,20.47,15.98,40.9,86.63,1.25,0.08,9.95,0.06,1.8,96.5,60.5,3.96,"91,048","105,061",2.6,"237,500"
North Babylon Union Free School District,NY,,3620910,"31,805",5.67,18.26,12.68,38.3,76.64,13.29,0.2,3.84,0.05,11.13,92.1,24.8,6.33,"87,932","95,784",4,"385,200"
North Bellmore Union Free School District,NY,,3620940,"26,922",5.71,17.35,13.48,41.7,89.76,2.37,0,6.1,0,4.67,92,35.2,5.07,"100,926","109,017",2.8,"452,700"
North Collins Central School District,NY,,3620970,"4,077",5.15,17.83,12.78,41.3,96.98,0.12,1.55,0.15,0,3.02,88.4,17.1,1.22,"48,750","55,417",10.9,"108,300"
North Colonie Central School District,NY,,3621000,"37,559",5.35,16.98,14.25,39.6,88.18,2.76,0.12,6.05,0.01,2.98,95,45.8,3.58,"71,854","98,109",5.2,"233,100"
North Greenbush Common School District,NY,,3631410,"1,746",5.9,8.76,34.02,51.6,92.38,2.63,0.11,0,0,2.46,82.6,28.7,4.81,"71,625","78,011",6.8,"187,800"
North Merrick Union Free School District,NY,,3621120,"14,390",7.4,18.53,13.75,40.2,92.49,0.25,0.22,3.98,0,7.26,96.2,40.9,4.29,"106,067","118,144",1.4,"480,200"
North Rose-Wolcott Central School District,NY,,3616980,"8,745",7.09,17.79,17.02,39.8,95.12,3.11,0.11,0.21,0,5.31,79.2,14.7,4.02,"45,853","52,978",15.4,"76,200"
North Salem Central School District,NY,,3621180,"7,285",5.41,19.34,18.37,44.7,94.84,1.51,0,1.04,0,4.12,92.1,53.3,3.57,"118,802","138,945",4.2,"623,500"
North Shore Central School District,NY,,3626370,"15,985",3.77,19.97,16.23,45.5,92.11,1.67,0.11,3.94,0,5.81,93.7,52.9,4.61,"101,907","126,235",4.3,"679,200"
North Syracuse Central School District,NY,,3621210,"57,844",6.02,18.13,13.22,39.4,93.87,2.23,0.58,1.58,0.03,1.68,90.3,24.3,1.74,"60,675","70,902",6.8,"117,900"
North Tonawanda City School District,NY,,3621240,"31,362",6.14,14.19,15.71,41.9,97.64,0.68,0.09,1.01,0,0.93,89.6,20.7,1.75,"46,457","60,536",8.3,"92,600"
North Warren Central School District,NY,,3616960,"4,960",3.65,10.56,18.71,41.1,95.4,0.56,1.03,2.8,0,0.38,85.4,27.4,0.94,"47,476","56,774",8.7,"171,800"
Northeast Central School District,NY,,3630390,"7,353",5.18,28.37,12.5,32.3,85.92,8.06,0.11,1.29,0,8.45,85.9,24.2,3.47,"56,667","64,253",7.9,"267,000"
Northeastern Clinton Central School District,NY,,3621250,"9,022",7.36,16.53,11.87,37,97.66,0.12,0.45,0.4,0,1.33,85.6,21.3,2.73,"51,362","61,062",8.1,"98,800"
Northern Adirondack Central School District,NY,,3621260,"6,385",5.81,13.25,14.03,41.9,93.59,3.82,0.22,0.42,0.03,1.97,76.2,11.2,1.05,"42,096","53,018",12.9,"85,200"
Northport-East Northport Union Free School District,NY,,3621270,"38,451",6.48,20.18,14.23,41.4,95.68,0.76,0.02,1.68,0,3.18,94.9,44.5,2.38,"102,052","113,860",3.3,"553,600"
Northville Central School District,NY,,3621300,"2,987",3.38,17.68,19.22,49,98.13,0.7,0,0,0,2.11,86,20.2,0.76,"42,969","53,883",11.4,"133,400"
Norwich City School District,NY,,3621330,"13,158",6.08,17.91,15.18,41.3,97.23,1.98,0,0.33,0,1.02,84.4,19.7,2.18,"40,788","52,698",13.2,"82,300"
Norwood-Norfolk Central School District,NY,,3621360,"6,790",4.95,17.89,11.13,41,97.48,0.5,0.41,0.19,0,1.34,81.2,14.9,2.43,"37,662","45,643",16.7,"73,400"
Nyack Union Free School District,NY,,3621480,"24,771",5.54,12.46,13.79,38.3,76.3,14.38,0,6.66,0,8.4,90.2,49.1,8.77,"77,425","104,063",5.9,"481,400"
Oakfield-Alabama Central School District,NY,,3621510,"5,052",5.23,18.21,13.74,39.9,96.24,0.79,0.53,0.3,0,1.82,82.8,12.2,0.94,"47,500","55,518",13.4,"86,800"
Oceanside Union Free School District,NY,,3621570,"37,038",4.87,19.43,15.03,42,94.53,0.72,0,1.67,0,7.54,92.3,42.2,4.64,"98,774","112,681",3.3,"486,900"
Odessa-Montour Central School District,NY,,3621630,"5,485",4.94,14.71,15.68,41.6,97.61,1.37,0.22,0,0,2.48,87,18.2,1.96,"43,903","54,680",13.5,"88,300"
Ogdensburg City School District,NY,,3621660,"12,137",5.69,14.95,14.18,39,89.28,6.42,0.88,0.65,0,4.09,83.4,13.8,2.48,"35,858","46,086",19.1,"64,600"
Olean City School District,NY,,3621720,"15,672",6.69,16.18,16.74,40.1,92.53,4.08,0.24,1.07,0,1.19,88.6,24.3,1.32,"37,827","50,152",18.1,"68,200"
Oneida City School District,NY,,3600013,"15,017",6.08,16.1,16.83,42,96.64,0.65,0.81,0.53,0,0.86,85.5,17.2,1.34,"41,716","54,954",9.5,"94,100"
Oneonta City School District,NY,,3621780,"18,929",4.54,11.47,13.6,24.7,90.68,4.17,0.13,1.5,0,3.39,88.7,39.8,2.52,"35,701","60,836",22.3,"128,800"
Onondaga Central School District,NY,,3621810,"6,103",2.87,18.83,13.29,42.9,92.54,0.88,4.78,0.77,0,0.64,90.5,18.9,0.98,"56,118","70,625",11.2,"107,000"
Onteora Central School District,NY,,3621840,"16,324",2.61,14.18,19.36,49,95.65,1.91,0.07,1.02,0,2.21,93.6,39.6,1.75,"53,305","65,944",10.1,"277,100"
Oppenheim-Ephratah Central School District,NY,,3621870,"2,810",4.31,15.16,14.91,42.9,98.08,0.85,0.75,0.32,0,0.68,79.4,12.9,0.6,"39,297","45,625",13.9,"68,000"
Orchard Park Central School District,NY,,3621900,"32,527",5.3,18.97,15.54,42,96.63,0.58,0.33,1.58,0,1.4,93.8,42.9,1.53,"75,365","92,071",4.2,"179,700"
Oriskany Central School District,NY,,3621960,"4,524",4.07,16.98,15.69,41.3,94.89,3.98,0,0.42,0,1.57,90,17.5,0.94,"54,195","60,357",4.1,"106,900"
Ossining Union Free School District,NY,,3622020,"33,137",6.11,14.21,13.21,41.1,68.91,12.23,0.06,5.17,0,27.49,84.5,42.8,13.07,"79,529","96,610",7.5,"473,200"
Oswego City School District,NY,,3622050,"32,976",4.55,15.44,11.88,30.1,93.66,2.12,0.22,2.08,0.05,3.55,86.9,21.5,1.37,"43,633","61,093",18.4,"88,700"
Otego-Unadilla Central School District,NY,,3629240,"7,488",6.82,16.45,18.2,39,96.05,1.1,0.23,0.97,0,1.74,83.7,17.9,1.3,"46,144","48,750",11.9,"104,300"
Owego-Apalachin Central School District,NY,,3622170,"14,582",4.36,19.23,15.59,42.2,96.1,0.67,0.38,0.32,0,1.35,91,26.1,0.49,"57,192","63,527",6,"103,500"
Owen D. Young Central School District,NY,,3622200,"1,694",5.79,20.78,11.33,37.5,98.94,0,0,0,0,0,88.1,13.6,4.82,"39,655","44,432",9,"88,200"
Oxford Academy and Central School District,NY,,3622260,"5,639",3.16,17.11,23.23,46.2,93.19,0.66,0.05,0.59,0,2.96,84,14.2,0.82,"43,952","51,525",19.3,"83,800"
